id_mun,municipio_nome,id_gb,id_gbmar,gb_sigla,gb_nome,comando_sigla,comando_nome,endereco,numero,complemento,bairro,municipio,zona,cep,email,telefone_1,telefone_2
3556453,Vargem Grande Paulista,18,,18º GB,18º Grupamento de Bombeiros,CBM,Comando de Bombeiros Metropolitano,Rua Cabo PM José Maria Schiavelli,193,,Vila Porto,Barueri,,06410-335,18gb@polmil.sp.gov.br,(11) 4198-6202,(11) 4199-2955
3556503,Várzea Paulista,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3556602,Vera Cruz,10,,10º GB,10º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Nelson Spielman,1219,,Centro,Marília,,17509-002,10gbcmt@polmil.sp.gov.br,(14) 3424-9944,(14) 3413-9255
3556701,Vinhedo,19,,19º GB,19º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Rua Professor João Batista Curado,120,,Anhangabaú,Jundiaí,,13209-020,19gb@polmil.sp.gov.br,(11) 4521-2666,(11) 4521-2812
3556800,Viradouro,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3556909,Vista Alegre do Alto,9,,9º GB,9º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida Cavalheiro Paschoal Innechi,1538,,Jardim Independência,Ribeirão Preto,,14076-010,9gb@polmil.sp.gov.br,(16) 3615-4476,(16) 3615-2600
3556958,Vitória Brasil,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3557006,Votorantim,15,,15º GB,15º Grupamento de Bombeiros,CBI-1,Comando de Bombeiros do Interior - Campinas,Avenida Dom Aguirre,2233,,Jardim Santa Rosália,Sorocaba,,18081-029,15gb@polmil.sp.gov.br,(15) 2101-0193,(15) 2201-0200
3557105,Votuporanga,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
3557154,Zacarias,13,,13º GB,13º Grupamento de Bombeiros,CBI-2,Comando de Bombeiros do Interior - Bauru,Avenida dos Estudantes,1946,,Boa Vista,São José do Rio Preto,,15025-310,13gb@polmil.sp.gov.br,(17) 3222-2600,
